"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6317	0.7383	0.7307	0.0903	0.7516	0.7245	0.704	0.7505	0.6994
0.0997	0.0965	0.0993	0.0993	0.1014	0.0975	0.0983	0.0961	0.3659
0.1023	0.3944	0.0938	0.0974	0.0906	0.0905	0.0941	0.0985	0.0983
0.1017	0.0964	0.0941	0.1006	0.0972	0.0953	0.0939	0.09	0.3603
0.0938	0.0952	0.0983	0.0972	0.0988	0.3768	0.0954	0.0913	0.0943
0.0952	0.0947	0.4106	0.0926	0.0957	0.0917	0.0943	0.0973	0.0918
0.1019	0.0937	0.4053	0.0992	0.0935	0.0914	0.0912	0.0998	0.0916
0.0914	0.096	0.1009	0.0986	0.4156	0.0944	0.095	0.0991	0.0988
0.397	0.1012	0.0989	0.1019	0.0959	0.0952	0.098	0.0983	0.1034
0.102	0.0936	0.0956	0.0999	0.3842	0.0975	0.0951	0.0945	0.0967
0.0944	0.0933	0.0986	0.0979	0.0974	0.3453	0.0888	0.0965	0.0955
0.5287	0.5542	0.6688	0.0918	0.7357	0.5604	0.0909	0.0981	0.0977
0.0986	0.0936	0.6894	0.0977	0.6418	0.1006	0.0998	0.0955	0.3862
0.0985	0.0951	0.6765	0.0958	0.6722	0.0934	0.3839	0.0992	0.1034
0.096	0.6611	0.7055	0.7108	0.6568	0.6556	0.7305	0.7507	0.6723
0.7263	0.0947	0.7256	0.7103	0.7225	0.6452	0.6964	0.7781	0.7089
0.7249	0.0979	0.7083	0.7432	0.7042	0.6365	0.647	0.8027	0.7192
0.1006	0.0977	0.0991	0.0988	0.7059	0.6182	0.0939	0.6393	0.0951
0.0947	0.0976	0.0916	0.5725	0.093	0.0908	0.5826	0.5942	0.0991
0.0969	0.5761	0.0929	0.1038	0.0924	0.0931	0.0955	0.094	0.0972
0.1023	0.0965	0.5415	0.534	0.0997	0.5177	0.5844	0.6168	0.0997
0.5429	0.6177	0.6298	0.0989	0.5786	0.5106	0.6009	0.62	0.606
0.1019	0.1014	0.5919	0.5652	0.5909	0.5742	0.6075	0.6218	0.5861
0.0931	0.0985	0.4266	0.1015	0.097	0.1016	0.1002	0.0935	0.5351
0.0969	0.0979	0.0983	0.0925	0.4382	0.0947	0.1017	0.1028	0.5435
0.0942	0.1045	0.0994	0.0973	0.0977	0.3659	0.0945	0.0956	0.5143
0.0989	0.0984	0.0966	0.0977	0.103	0.1006	0.0966	0.373	0.0983
0.0978	0.0966	0.0977	0.0952	0.094	0.3568	0.1055	0.1008	0.1025
0.6865	0.0999	0.7538	0.0921	0.1001	0.0969	0.0943	0.645	0.643
0.0947	0.7459	0.7457	0.0969	0.7404	0.6998	0.7219	0.7328	0.7215
0.6148	0.0924	0.7459	0.0942	0.7197	0.6283	0.6857	0.7103	0.6891
4.55	0.0974	3.7518	2.6279	0.1021	2.7093	0.0996	4.8716	4.2338
0.1045	0.0886	2.5958	0.5676	0.0984	0.0978	2.3126	4.6706	0.6191
0.6352	0.5671	2.5233	0.1007	0.0958	0.5596	2.3797	4.6872	0.0961
0.102	0.097	0.7594	0.0922	0.7516	0.1047	0.0941	0.0947	0.689
1.3032	0.0915	0.7133	0.6899	0.7401	0.6869	0.7437	0.7958	0.6644
0.1041	0.1022	0.0976	0.0924	0.0978	0.5167	0.0985	0.0981	0.6357
0.093	0.426	0.594	0.0919	0.0987	0.5837	0.6563	0.6227	0.6367
0.0896	0.0976	0.6106	0.0955	0.4192	0.5519	0.6519	0.5844	0.6381
0.4026	0.0974	0.0987	0.0981	0.0986	0.0976	0.1014	0.1002	0.6323
0.0955	0.0971	0.0974	0.1006	0.0975	0.0915	0.1025	0.3852	0.6367
0.5316	0.0997	0.626	0.0955	0.6343	0.578	0.5928	0.5999	0.6468
0.0982	0.1006	0.0996	0.0956	0.4052	0.1014	0.0979	0.0984	0.0978
0.0943	0.0958	0.0932	0.0974	0.0904	0.0975	0.0927	0.3923	0.1055
0.0967	0.681	0.6774	0.1031	0.093	2.4134	0.1005	0.7625	1.6275
0.0935	0.0953	0.4062	0.0988	0.0959	0.0986	0.0895	0.095	0.0927
0.3831	0.1014	0.1018	0.0982	0.0961	0.0987	0.1011	0.0952	0.0939
0.0969	0.0952	0.096	0.0976	0.0869	0.0972	0.3636	0.0932	0.0956
0.0965	0.0984	0.0981	0.1013	0.4244	0.0997	0.0922	0.0982	0.1013
0.0915	0.0916	0.0896	0.0963	0.3973	0.0977	0.0946	0.0981	0.0984
0.0991	0.0985	0.0973	0.1012	0.0979	2.3132	0.0966	0.4114	1.6189
0.094	0.0997	0.1012	0.1026	0.0942	2.3518	0.4139	0.0945	1.5939
0.0987	0.0977	0.0993	0.6419	0.6379	0.0992	0.0972	0.0973	0.1032
0.0964	0.0977	0.0997	0.1011	0.096	0.0997	0.3804	0.0979	0.102
0.0934	0.3789	0.0949	0.099	0.0952	0.0964	0.0991	0.0974	0.1048
