"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6227	0.8019	0.7356	0.0965	0.7223	0.6625	0.7588	0.7144	0.7153
0.0935	0.0985	0.4109	0.0946	0.0947	0.0951	0.0908	0.0934	0.0926
0.0974	0.1067	0.0923	0.0935	0.0977	0.0941	0.0931	0.0941	0.3732
0.1037	0.4049	0.1004	0.0974	0.0924	0.0984	0.0951	0.0937	0.0972
0.1009	0.0966	0.0932	0.0931	0.0945	0.0962	0.0928	0.4211	0.0951
0.0969	0.095	0.0971	0.0983	0.0932	0.3263	0.0981	0.1004	0.0941
0.091	0.0927	0.0968	0.0993	0.0965	0.0999	0.1043	0.094	0.3754
0.3695	0.0963	0.0973	0.0962	0.0948	0.0929	0.103	0.0982	0.0927
0.377	0.0961	0.0932	0.0986	0.0969	0.0991	0.0923	0.0966	0.0963
0.1002	0.397	0.0931	0.0965	0.0965	0.0959	0.0967	0.0941	0.1028
0.0994	0.0959	0.0961	0.0944	0.0981	0.0912	0.3794	0.0899	0.0922
0.6061	0.592	0.7131	0.5388	0.6991	0.0934	0.098	0.0939	0.0929
0.0991	0.0972	0.7053	0.0968	0.6578	0.0958	0.0977	0.3836	0.0984
0.0954	0.0944	0.7008	0.4029	0.6644	0.0972	0.0958	0.0951	0.0971
0.0922	0.7171	0.7004	0.6838	0.699	0.6406	0.742	0.7234	0.6872
0.6973	0.5797	0.7276	0.1035	0.7004	0.5568	0.6716	0.7371	0.6028
0.7042	0.1038	0.7539	0.4171	0.6988	0.5729	0.7458	0.7598	0.6335
0.6242	0.0883	0.1012	0.0961	0.0972	0.5359	0.0992	0.6844	0.0907
0.0992	0.0982	0.1008	0.0979	0.0961	0.0922	0.6055	0.5948	0.5117
0.0979	0.0983	0.0982	0.5339	0.0956	0.0962	0.0911	0.097	0.1037
0.0961	0.105	0.5902	0.5687	0.1068	0.4763	0.6139	0.6019	0.0922
0.5354	0.6231	0.5994	0.1005	0.6067	0.515	0.6026	0.5971	0.5409
0.0959	0.1002	0.5993	0.6071	0.5352	0.5302	0.6083	0.5953	0.5293
0.0993	0.0953	0.0958	0.0983	0.3801	0.1037	0.1006	0.096	0.4841
0.0953	0.0928	0.393	0.0923	0.1045	0.0975	0.0974	0.0958	0.53
