"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"11","cmss.us","ACHILLEA MILLEFOLIUM",-22,16.44,0.1575,8.489473684,30.38,0.2032,0.738525,116.0295267,0.210703923,0.553384646,"PERENNIAL","FORB","FORB",11,16.4521347826853,0.157876597560544,8.51351073136868,30.2056675252551,0.205005631082074,0.732286425003138,115.411796060638,0.210159924949624,0.551820086255941,16.44,0.1575,8.489473684,30.38,0.2032,0.738525,116.0295267,0.210703923,0.553384646
"12","jrnchi.us","ACOURTIA NANA",-2.0048392,18.76667,NA,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",15,18.7865232113132,0.247880495575945,9.97523703911235,19.5520370927115,0.461032703744592,0.40440232311628,93.7655408773629,0.158104801967217,0.400906865083071,18.76667,0.247880495575945,9.97523703911235,19.5520370927115,0.461032703744592,0.40440232311628,93.7655408773629,0.158104801967217,0.400906865083071
"13","matador.ca","AGOSERIS GLAUCA",0,17.2,0.2844,11.68,19.43598453,0.1524,NA,56.33396667,NA,0.477367848,"PERENNIAL","FORB","FORB",18,17.5006425993398,0.270466951916974,11.447500289045,19.3253905462944,0.188218700988403,0.37095649389898,64.7566134016672,0.182452907026931,0.458573926329612,17.2,0.2844,11.68,19.43598453,0.1524,0.37095649389898,56.33396667,0.182452907026931,0.477367848
"14","passogavia.it","ALCHEMILLA PENTAPHYLLEA",2.8,37.4,0.07,NA,21,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",30,29.8513004737566,0.104610849905589,10.7206143795674,21.751657819586,0.296327028016368,0.256093344332854,44.4296348189824,0.353860579865563,0.41564015393557,37.4,0.07,10.7206143795674,21,0.296327028016368,0.256093344332854,44.4296348189824,0.353860579865563,0.41564015393557
"15","kiskun.hu","ALKANNA TINCTORIA",1.833333334,11.2,0.4,NA,31.44654088,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",31,13.6592294738026,0.310212363595185,2.99667400878085,20.5920069918604,2.21001667193181,0.355400380365295,72.6189693743929,0.315938257166026,0.170423167196327,11.2,0.4,2.99667400878085,31.44654088,2.21001667193181,0.355400380365295,72.6189693743929,0.315938257166026,0.170423167196327
"16","cerrillos.ar","ALLIONIA INCARNATA",0.31,NA,0.04,NA,17.44222169,0.37,NA,10.31,NA,NA,"PERENNIAL","FORB","FORB",32,33.6001712774866,0.0313447863808118,7.11849635708959,13.0715794850067,0.307772439581629,0.274059309330051,17.0986718498931,0.157590154154148,0.429013123570994,33.6001712774866,0.04,7.11849635708959,17.44222169,0.37,0.274059309330051,10.31,0.157590154154148,0.429013123570994
"17","rhijn.nl","ALLIUM VINEALE",0,NA,0.5375,NA,16.97482573,0.7,NA,NA,NA,0.3951,"PERENNIAL","FORB","FORB",34,19.0086048182402,0.450656470914246,8.70327164477733,14.7417027442824,0.543137001318002,1.1260122622642,3.63498155299246,0.239861427487529,0.338557305409108,19.0086048182402,0.5375,8.70327164477733,16.97482573,0.7,1.1260122622642,3.63498155299246,0.239861427487529,0.3951
"18","cedarsav.us","AMBROSIA PSILOSTACHYA",-4.833333333,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",40,26.4351782303216,0.35638295374172,12.9248923674256,18.1012328346819,0.98144483780609,0.437140205763995,72.3492269098838,0.353462503408344,0.421354782708193,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.421354782708193
"19","konzadrt.us","AMBROSIA PSILOSTACHYA",-16.2,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",41,26.357967744205,0.352678934450688,12.906913873625,17.9712131371524,0.977630539814136,0.439330754577104,71.9604369702489,0.353718252016663,0.421279153244644,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.421279153244644
"20","marcdrt.ar","AMBROSIA TENUIFOLIA",11.66666667,28.1,0.533333333,NA,11.245,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",42,28.4832479724425,0.442496496612693,13.0568714575067,10.9417733245396,0.909258632799241,0.379937762510561,87.3329248841497,0.209645911689084,0.421447518525888,28.1,0.533333333,13.0568714575067,11.245,0.909258632799241,0.379937762510561,87.3329248841497,0.209645911689084,0.421447518525888
"21","allmendo.ch","ANTHYLLIS VULNERARIA",-0.541666667,32.33118574,0.2845,19.6042,18.11730025,1.7,0.144333333,149.3012403,0.0549,0.332563131,"PERENNIAL","FORB","LEGUME",59,32.3959196464684,0.314704664758251,19.3380027045165,18.308056897368,1.2137518834103,0.147911747972201,149.700058271413,0.0617673889848152,0.347767913460595,32.33118574,0.2845,19.6042,18.11730025,1.7,0.144333333,149.3012403,0.0549,0.332563131
"22","paike.ar","ARMERIA MARITIMA",0,17,0.308106667,9.3,13.41474,0.254,0.221876923,NA,NA,NA,"PERENNIAL","FORB","FORB",69,16.5468102048796,0.206650555180271,9.82479513647661,12.4305781793614,0.359198955488902,0.243492905972631,53.1810014829806,0.334329649106611,0.532797956463463,17,0.308106667,9.3,13.41474,0.254,0.221876923,53.1810014829806,0.334329649106611,0.532797956463463
"23","kiskun.hu","ARTEMISIA CAMPESTRIS",-1,28.42,0.637875,9.064339995,13.34316615,1.22,NA,52.76693918,NA,0.547920434,"PERENNIAL","FORB","FORB",71,26.9474849329641,0.551473696080031,9.4429344308364,14.7566744220848,1.02491316077613,0.424112249613652,48.2380900843085,0.171914495436411,0.481859585582394,28.42,0.637875,9.064339995,13.34316615,1.22,0.424112249613652,52.76693918,0.171914495436411,0.547920434
"24","konzadrt.us","ARTEMISIA LUDOVICIANA",-1,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",72,19.2823931450694,0.147695222054211,11.5470867045,27.4956947346416,0.205510544110366,0.677784940120313,12.2849265108474,0.204998111235879,0.243789024921952,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"25","kernnu.ca","ARTEMISIA LUDOVICIANA",1.25,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",73,19.2632268221476,0.14745271484725,11.5534107245031,27.4068791503011,0.205115167784256,0.677109414019965,12.5283497556251,0.204968228889044,0.243243984572505,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"26","cedarsav.us","ARTEMISIA LUDOVICIANA",-1.4,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",74,19.2859126891639,0.148226922234459,11.5296826819515,27.5250824690894,0.20462027639608,0.677000293372041,12.2768584710056,0.205372008360868,0.243561898469467,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"27","brookdale.ca","ARTEMISIA LUDOVICIANA",3.533333333,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",75,19.3103012083349,0.14837293778487,11.5382717806799,27.4763918560987,0.205253393064721,0.677369333284051,12.6229223914803,0.20425378941502,0.242900943089543,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"28","kernb.ca","ARTEMISIA LUDOVICIANA",-9.5,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",76,19.2912166820676,0.147898848660847,11.5028197506844,27.4803524767332,0.205582925871924,0.678306183636241,12.293024933553,0.204613708833875,0.244020761813051,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"29","cedartrait.us","ASCLEPIAS TUBEROSA",-2,26.19666667,0.4575,19.260113,25.51287911,0.4064,0.5,36.66666667,0.22,0.53,"PERENNIAL","FORB","FORB",78,26.2511759091362,0.443950129733745,21.2084652745971,22.1217444231216,0.433661473740848,0.481566268801975,37.8862433197875,0.222113365871863,0.52647780788763,26.19666667,0.4575,19.260113,25.51287911,0.4064,0.5,36.66666667,0.22,0.53
"30","konzadrt.us","ASCLEPIAS VIRIDIS",1.966666667,30.71,0.456,NA,11.45383188,NA,0.36446,41.57111916,0.320747,0.511032351,"PERENNIAL","FORB","FORB",79,29.2804156387526,0.460308742154207,20.2301111320604,11.7775157680934,0.433714593752298,0.382589302977288,40.6539030700641,0.310537781900677,0.511893151745774,30.71,0.456,20.2301111320604,11.45383188,0.433714593752298,0.36446,41.57111916,0.320747,0.511032351
"31","allmendb.ch","ASPERULA CYNANCHICA",0,15,0.284375,NA,27.91666667,0.93,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",80,15.033082807655,0.284264645446598,11.6286857092619,26.5463148684375,0.788865096602921,0.219064533473611,101.350190033248,0.221750015820302,0.607850625230784,15,0.284375,11.6286857092619,27.91666667,0.93,0.219064533473611,101.350190033248,0.221750015820302,0.607850625230784
"32","allmendo.ch","ASPERULA CYNANCHICA",0.958333333,15,0.284375,NA,27.91666667,0.93,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",81,15.0221242668675,0.285294388324405,11.6075737510693,26.4864104065482,0.784618417513205,0.219023896622265,101.279082950114,0.221506146281175,0.607941483941587,15,0.284375,11.6075737510693,27.91666667,0.93,0.219023896622265,101.279082950114,0.221506146281175,0.607941483941587
"33","falls.au","ASPERULA GUNNII",-0.5,11.66072727,0.316,NA,21.01661896,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",82,12.694605753095,0.308519195013054,11.4481801099995,21.6906406055661,0.650274722540783,0.217952542311707,94.6564436873312,0.239809655192257,0.603457746437321,11.66072727,0.316,11.4481801099995,21.01661896,0.650274722540783,0.217952542311707,94.6564436873312,0.239809655192257,0.603457746437321
"34","cobar.au","BULBINE BULBOSA",0,NA,0.4,NA,33.38,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",137,20.488893346472,0.250133394212516,3.82029868980829,30.1347327887352,0.524780041047062,0.412261007731287,55.9928226658748,0.20628862766767,0.443100149666151,20.488893346472,0.4,3.82029868980829,33.38,0.524780041047062,0.412261007731287,55.9928226658748,0.20628862766767,0.443100149666151
"35","cobar.au","CALOTIS LAPPULACEA",0.666666667,NA,0.5,NA,15.76,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",144,18.6699895866401,0.31755450074666,10.0403250031533,15.3090947249155,0.470588206044449,0.393411457792065,87.0168713513273,0.169144847458505,0.400926738949331,18.6699895866401,0.5,10.0403250031533,15.76,0.470588206044449,0.393411457792065,87.0168713513273,0.169144847458505,0.400926738949331
"36","spvdrt.ar","CARDIONEMA RAMOSISSIMUM",0.666666667,NA,NA,NA,9.801,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",148,22.8440790974157,0.208818387254018,11.8032585025851,9.84325033937169,0.261915838879601,0.189757706384861,74.0574457495367,0.327841856992969,0.250500238364594,22.8440790974157,0.208818387254018,11.8032585025851,9.801,0.261915838879601,0.189757706384861,74.0574457495367,0.327841856992969,0.250500238364594
"37","kernb.ca","CARDUUS NUTANS",0.75,33,1.15,NA,12.355,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",151,23.9684659970158,1.001548526596,10.0966838704271,16.5565261671858,0.93815720750113,0.4145291863324,179.339931417125,0.038093175683841,0.341905617076932,33,1.15,10.0966838704271,12.355,0.93815720750113,0.4145291863324,179.339931417125,0.038093175683841,0.341905617076932
"38","falls.au","CELMISIA COSTINIANA",-1.66666667,6.1918,0.515,NA,9.655536667,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",179,8.83815374983324,0.395712772753939,9.51414913224632,11.4813521575222,0.557317083578795,0.417307928281417,68.3018753974662,0.199756889078001,0.417539711333442,6.1918,0.515,9.51414913224632,9.655536667,0.557317083578795,0.417307928281417,68.3018753974662,0.199756889078001,0.417539711333442
"39","kiskun.hu","CENTAUREA ARENARIA",0.275,NA,0.75,NA,14.153,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",180,22.1892521834044,0.730387211263046,11.0760184830724,16.312626913217,0.442709917663531,0.325883641098415,114.485434049659,0.145544515115587,0.468487381790969,22.1892521834044,0.75,11.0760184830724,14.153,0.442709917663531,0.325883641098415,114.485434049659,0.145544515115587,0.468487381790969
"40","allmendo.ch","CENTAUREA JACEA",1.666666667,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665,"PERENNIAL","FORB","FORB",181,24.960068381025,0.807249596650644,11.357240561975,23.1794517751501,0.159729589593502,0.327140933088727,118.076753356055,0.13378162562073,0.476068940665983,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665
"41","allmendb.ch","CENTAUREA JACEA",-0.416666666,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665,"PERENNIAL","FORB","FORB",182,24.9629840415324,0.807064485845661,11.3538823435495,23.0548914323089,0.160723660308299,0.327779188043103,117.913291795361,0.133576817513789,0.477123132671781,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665
"42","rhijn.nl","CENTAUREA JACEA",-24.5,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665,"PERENNIAL","FORB","FORB",183,24.9639155048583,0.810758003587448,11.3545296336879,23.1530942626999,0.16325889881883,0.326989241167499,117.381148162107,0.133477243970355,0.47774959145836,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665
"43","allmendo.ch","CENTAUREA SCABIOSA",-0.958333333,22.3,0.9625,NA,17.62416667,3.114125,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",185,22.1584235025463,0.937098164163484,11.4507365980878,17.5532878287837,2.1123295985447,0.356092531096959,96.392505404151,0.140902938634633,0.539614099430381,22.3,0.9625,11.4507365980878,17.62416667,3.114125,0.356092531096959,96.392505404151,0.140902938634633,0.539614099430381
"44","allmendb.ch","CENTAUREA SCABIOSA",1.5,22.3,0.9625,NA,17.62416667,3.114125,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",186,22.181729918033,0.932518695664519,11.4504238056007,17.5816437842218,2.26669314375194,0.356041749624646,95.7367076773357,0.140989868662763,0.544009048251367,22.3,0.9625,11.4504238056007,17.62416667,3.114125,0.356041749624646,95.7367076773357,0.140989868662763,0.544009048251367
"45","quilpie.au","CENTIPEDA CUNNINGHAMII",-5.166666667,NA,0.2,NA,18.1,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",188,19.0066621353255,0.225683255241746,9.98855058138605,19.1366290390927,0.46190330890844,0.406675358757705,92.147077829325,0.160478482288809,0.403079531103203,19.0066621353255,0.2,9.98855058138605,18.1,0.46190330890844,0.406675358757705,92.147077829325,0.160478482288809,0.403079531103203
"46","matador.ca","CERASTIUM ARVENSE",-1,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",193,31.1416044543221,0.12516011248482,12.0985044364174,16.7773646775164,0.219321776870821,0.19028583463092,44.4896838913571,0.480404888863355,0.174735933367176,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"47","kernnu.ca","CERASTIUM ARVENSE",-0.25,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",194,31.0734501595074,0.125654013166047,12.097886576477,16.7925154089881,0.219963333058612,0.189803036496798,44.4267341992732,0.48143966466744,0.174877598779291,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"48","kernb.ca","CERASTIUM ARVENSE",0.25,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",195,31.1135777656379,0.125547889785919,12.0920112998017,16.7723403324346,0.219995516222516,0.189953407507311,44.5679054071887,0.480840099739165,0.175284852215512,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"49","elvadrt.ee","CERASTIUM ARVENSE",0,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",196,31.1168336255712,0.125741144635634,12.0971394391651,16.783677250115,0.219225910084235,0.190261345703065,44.4930425021947,0.481576678007981,0.174756276759387,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"50","paike.ar","CERASTIUM ARVENSE",0,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",197,31.1802266388973,0.126073752126545,12.1069420993283,16.787812586019,0.219856339186673,0.190094199230858,44.4952211961459,0.48037930049423,0.174409582017922,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"51","cowidrt.ca","CERASTIUM ARVENSE",-0.5,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",198,31.0557106557678,0.125297232088282,12.1087971613311,16.7957772640927,0.219912822471522,0.190580831645642,44.4850548703656,0.481960252607756,0.174887318686975,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"52","brookdale.ca","CERASTIUM ARVENSE",-5,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",199,31.1592160969652,0.125595959065105,12.0944386353685,16.7918459486723,0.219769585187726,0.190198703693529,44.5185580661292,0.479902797956797,0.174840956958004,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"53","cmss.us","CERASTIUM ARVENSE",3,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",200,31.1065371871886,0.125943600582703,12.0950850494656,16.7795257801452,0.219954352550849,0.190660842188497,44.4952211961459,0.48239416778116,0.174978370532547,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"54","rhijn.nl","CERASTIUM FONTANUM",-1,24.9755,0.218333333,8.721238939,28.16975131,NA,0.282,102.62,0.133299797,0.163756176,"PERENNIAL","FORB","FORB",201,25.6788702666106,0.210964575503417,9.34191360793019,26.6397750511487,0.20420090503077,0.271616757190764,102.050269833182,0.139154092097015,0.166087561530746,24.9755,0.218333333,8.721238939,28.16975131,0.20420090503077,0.282,102.62,0.133299797,0.163756176
"55","falls.au","CHAEROPHYLLUM ERIOPODUM",-0.333333333,8.458818182,0.0872,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",205,13.0087380050546,0.182999638401373,6.3722087498483,19.252021078583,1.17760941730538,0.326982795819284,96.6197233801186,0.176784881510581,0.455041412049311,8.458818182,0.0872,6.3722087498483,19.252021078583,1.17760941730538,0.326982795819284,96.6197233801186,0.176784881510581,0.455041412049311
"56","jilpanger.au","CHRYSOCEPHALUM APICULATUM",9,27.1,0.46919,NA,16.46764897,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",216,25.3177706654985,0.432650374321707,10.3454442412649,16.8116492157876,0.461879736200753,0.365263666089342,99.499663096933,0.155032155411312,0.386182386478771,27.1,0.46919,10.3454442412649,16.46764897,0.461879736200753,0.365263666089342,99.499663096933,0.155032155411312,0.386182386478771
"57","milparinka.au","CHRYSOCEPHALUM APICULATUM",3,27.1,0.46919,NA,16.46764897,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",217,25.2834977429552,0.430786329928167,10.365060773453,16.7942835991773,0.46306220978644,0.363501425540629,99.1662818436709,0.155708381611959,0.387851173214261,27.1,0.46919,10.365060773453,16.46764897,0.46306220978644,0.363501425540629,99.1662818436709,0.155708381611959,0.387851173214261
"58","kernnu.ca","CIRSIUM ARVENSE",-3.083333334,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",219,29.5391307272029,0.151711364206028,8.15029817013234,21.121540633105,1.39656933109361,0.703087693977841,118.865935308307,0.242624134274398,0.295981586506662,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"59","kernb.ca","CIRSIUM ARVENSE",-3.25,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",220,29.6074499261801,0.150945243186012,8.16696475415139,21.0877988251726,1.37974155115412,0.704305879821093,118.020394931597,0.2425942079731,0.295367773356935,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"60","baddrt.de","CIRSIUM ARVENSE",-2.077777778,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",221,29.5998137588012,0.151127028304054,8.17196166638088,21.1152585001877,1.39307415185033,0.706311944391616,117.601682430783,0.24118472798717,0.295610792227767,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"61","brookdale.ca","CIRSIUM ARVENSE",0.400000003,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",222,29.6240257439442,0.15128763942673,8.15811365920279,21.1133159508106,1.39212653080633,0.70336655640011,118.893342729111,0.242008668469042,0.295491144262962,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"62","esw.ca","CIRSIUM ARVENSE",0.5,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",223,29.6306346341463,0.151055381971989,8.15505242664266,21.107597259811,1.39114878844567,0.703714066041053,117.779129023595,0.243043149647528,0.297040981912411,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
