"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"11","cmss.us","ACHILLEA MILLEFOLIUM",-22,16.44,0.1575,8.489473684,30.38,0.2032,0.738525,116.0295267,0.210703923,0.553384646,"PERENNIAL","FORB","FORB",16,16.4648039403934,0.158237269251926,8.49248744949571,30.1700739054526,0.2043956578515,0.732406044889495,115.443896259382,0.210022951886739,0.551418042112094,16.44,0.1575,8.489473684,30.38,0.2032,0.738525,116.0295267,0.210703923,0.553384646
"12","jrnchi.us","ACOURTIA NANA",-2.0048392,18.76667,NA,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",20,18.7822537074503,0.256460929510952,9.69378804437053,19.1639888135222,0.447250254253622,0.40187566860494,86.8756571952762,0.169660417772908,0.387157949571343,18.76667,0.256460929510952,9.69378804437053,19.1639888135222,0.447250254253622,0.40187566860494,86.8756571952762,0.169660417772908,0.387157949571343
"13","cobar.au","ACTINOBOLE ULIGINOSUM",0,NA,0.015,NA,18.51241452,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",21,18.0514393369821,0.0326984079048482,8.77890131833856,19.9199869094116,0.36993629609655,0.431108188609835,82.3218814147434,0.19810295121255,0.444422618420621,18.0514393369821,0.015,8.77890131833856,18.51241452,0.36993629609655,0.431108188609835,82.3218814147434,0.19810295121255,0.444422618420621
"14","brokenh.au","ACTINOBOLE ULIGINOSUM",1.333333333,NA,0.015,NA,18.51241452,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",22,18.0846864928973,0.037402742011477,8.83082459636789,19.6050094875142,0.377225445763925,0.429730877503644,81.6486683054703,0.196979279455017,0.440305886610527,18.0846864928973,0.015,8.83082459636789,18.51241452,0.377225445763925,0.429730877503644,81.6486683054703,0.196979279455017,0.440305886610527
"15","matador.ca","AGOSERIS GLAUCA",0,17.2,0.2844,11.68,19.43598453,0.1524,NA,56.33396667,NA,0.477367848,"PERENNIAL","FORB","FORB",23,17.4580749271179,0.280503840577153,11.4011411754885,19.3454117383437,0.199372697918258,0.378291948771889,62.6211317069244,0.19792186326659,0.450831391372991,17.2,0.2844,11.68,19.43598453,0.1524,0.378291948771889,56.33396667,0.19792186326659,0.477367848
"16","passogavia.it","ALCHEMILLA PENTAPHYLLEA",2.8,37.4,0.07,NA,21,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",35,30.9462286805803,0.1461889685992,8.89472549225859,21.0319605861277,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795,37.4,0.07,8.89472549225859,21,0.724644293350191,0.357925098385026,21.2409839612021,0.344486462224829,0.305274063106795
"17","kiskun.hu","ALKANNA TINCTORIA",1.833333334,11.2,0.4,NA,31.44654088,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",36,14.9003033025997,0.290238266609204,3.19121064912084,24.2142591587183,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465,11.2,0.4,3.19121064912084,31.44654088,2.0107404826857,0.342577538875297,79.5202511615381,0.318488457817319,0.18300407637465
"18","cerrillos.ar","ALLIONIA INCARNATA",0.31,NA,0.04,NA,17.44222169,0.37,NA,10.31,NA,NA,"PERENNIAL","FORB","FORB",37,17.3043933317306,0.0299219384911379,8.3243508313715,12.8650112604386,0.398403947597212,0.279085158935571,11.3027250957834,0.359064080578678,0.52752598582173,17.3043933317306,0.04,8.3243508313715,17.44222169,0.37,0.279085158935571,10.31,0.359064080578678,0.52752598582173
"19","rhijn.nl","ALLIUM VINEALE",0,NA,0.5375,NA,16.97482573,0.7,NA,NA,NA,0.3951,"PERENNIAL","FORB","FORB",39,18.3636358238596,0.481614512748334,14.9295133078225,15.0460880484779,0.483216016325591,0.952625844097615,173.062887492613,0.0603353019114062,0.364300826194857,18.3636358238596,0.5375,14.9295133078225,16.97482573,0.7,0.952625844097615,173.062887492613,0.0603353019114062,0.3951
"20","brokenh.au","ALTERNANTHERA SESSILIS",0.5,20,0.3,9.62,13.2,NA,0.292,46.03,0.324,NA,"ANNUAL","FORB","FORB",40,20.9298749175938,0.307955481106607,9.70736051784942,13.0392338818974,0.612922781248726,0.281525210933718,41.8299770023968,0.328693559515451,0.237551075119005,20,0.3,9.62,13.2,0.612922781248726,0.292,46.03,0.324,0.237551075119005
"21","nplatte.us","ALYSSUM DESERTORUM",0,NA,0.1,NA,27.17578947,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",41,31.6214039011594,0.250490055634078,13.7107146086018,23.9959303746588,0.929740680157439,0.321015959661687,152.72031539612,0.0961720437650777,0.528592247940871,31.6214039011594,0.1,13.7107146086018,27.17578947,0.929740680157439,0.321015959661687,152.72031539612,0.0961720437650777,0.528592247940871
"22","cedarsav.us","AMBROSIA ARTEMISIIFOLIA",-6.5,23.1,0.226,15.077975,21.40066874,1.22,0.36,135,0.08,NA,"ANNUAL","FORB","FORB",42,23.9644701378926,0.247448467557917,14.0184943373563,20.7449726403611,1.19412146623615,0.367487915439346,138.899750604503,0.0948715171046667,0.446364901428094,23.1,0.226,15.077975,21.40066874,1.22,0.36,135,0.08,0.446364901428094
"23","capmcd.us","AMBROSIA DELTOIDEA",0,44.19,0.4,NA,2.617596281,1.085,NA,NA,NA,NA,"ANNUAL","FORB","FORB",43,41.1650321834494,0.430403170450356,12.1130467386383,3.30751524201562,1.05915459496233,0.341361415840482,48.2394150393264,0.327704783397873,0.402724259709807,44.19,0.4,12.1130467386383,2.617596281,1.085,0.341361415840482,48.2394150393264,0.327704783397873,0.402724259709807
"24","capwhite.us","AMBROSIA DELTOIDEA",0,44.19,0.4,NA,2.617596281,1.085,NA,NA,NA,NA,"ANNUAL","FORB","FORB",44,39.9934387075148,0.421151485738519,12.0802960556468,3.26615862331414,1.06571237102757,0.341918333613999,47.5878538128795,0.330897384448546,0.402924654862763,44.19,0.4,12.0802960556468,2.617596281,1.085,0.341918333613999,47.5878538128795,0.330897384448546,0.402924654862763
"25","cedarsav.us","AMBROSIA PSILOSTACHYA",-4.833333333,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",46,26.5361251082779,0.358077969588946,12.8693448580637,18.0052950762647,0.978259264854475,0.43907121782393,71.7808040854994,0.347930148026334,0.403165069054059,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.403165069054059
"26","konzadrt.us","AMBROSIA PSILOSTACHYA",-16.2,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,NA,"PERENNIAL","FORB","FORB",47,26.4870146145848,0.355516456924863,12.8860573838657,18.0853512970193,0.974181504139144,0.437272059434233,71.4049887239356,0.349318455316144,0.404509619848505,26.3,0.359666667,12.898947,18.22,0.99,0.443566667,72.86941615,0.373588,0.404509619848505
"27","marcdrt.ar","AMBROSIA TENUIFOLIA",11.66666667,28.1,0.533333333,NA,11.245,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",48,28.0176908940226,0.479501409702927,12.8182022649695,12.1093451175789,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474,28.1,0.533333333,12.8182022649695,11.245,0.798057385550503,0.386093843381734,81.747286386674,0.211957388215387,0.391791950182474
"28","scruzh.us","ANAGALLIS ARVENSIS",3.490905725,25.24965,0.187,NA,28.54781609,0.315,NA,74.80456747,NA,NA,"ANNUAL","FORB","FORB",51,24.7599453786682,0.129355086895783,13.2009675049845,26.5718698320812,0.283375222660583,0.350368803323263,86.867144334898,0.447538821018431,0.315228783541111,25.24965,0.187,13.2009675049845,28.54781609,0.315,0.350368803323263,74.80456747,0.447538821018431,0.315228783541111
"29","kernb.ca","ANDROSACE SEPTENTRIONALIS",0,19.5,0.009,12.29704857,21.53583333,0.1,NA,155.7514351,0.556349207,NA,"ANNUAL","FORB","FORB",57,19.5826022358341,0.00958605266780567,12.6772542494612,21.6237017891291,0.102848074241766,0.346968498677787,153.460863850281,0.536839645143643,0.360579056428193,19.5,0.009,12.29704857,21.53583333,0.1,0.346968498677787,155.7514351,0.556349207,0.360579056428193
"30","mattheis.ca","ANDROSACE SEPTENTRIONALIS",0,19.5,0.009,12.29704857,21.53583333,0.1,NA,155.7514351,0.556349207,NA,"ANNUAL","FORB","FORB",58,19.5580110096767,0.00973668313483594,12.7000481335444,21.5574381938647,0.103496321589289,0.347486697533603,153.597977902316,0.536722356983801,0.360537070448233,19.5,0.009,12.29704857,21.53583333,0.1,0.347486697533603,155.7514351,0.556349207,0.360537070448233
"31","cedarsav.us","ANEMONE CYLINDRICA",1,19.3307814,0.31,15.7,16.50792287,NA,0.36,11.27767343,0.700029683,0.39625,"PERENNIAL","FORB","FORB",59,20.3311214654887,0.300704460821251,15.065126818451,16.5202451399641,0.372439814754127,0.364362939974214,12.1292446519422,0.595880174166391,0.417434709222239,19.3307814,0.31,15.7,16.50792287,0.372439814754127,0.36,11.27767343,0.700029683,0.39625
"32","jilpanger.au","APHELIA PUMILIO",-0.5,NA,0.03,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",67,19.58507752528,0.0303619002696417,11.160378225506,19.1851668548211,0.480620358161253,0.196639528268471,70.2697419687318,0.156763531382689,0.489371230072355,19.58507752528,0.03,11.160378225506,19.1851668548211,0.480620358161253,0.196639528268471,70.2697419687318,0.156763531382689,0.489371230072355
"33","paike.ar","ARMERIA MARITIMA",0,17,0.308106667,9.3,13.41474,0.254,0.221876923,NA,NA,NA,"PERENNIAL","FORB","FORB",75,16.5181463931885,0.395938047769644,8.1799773276584,16.0552888263664,0.210671399474139,0.186443193318713,45.3296564671724,0.329190494842442,0.295275848724061,17,0.308106667,9.3,13.41474,0.254,0.221876923,45.3296564671724,0.329190494842442,0.295275848724061
"34","kiskun.hu","ARTEMISIA CAMPESTRIS",-1,28.42,0.637875,9.064339995,13.34316615,1.22,NA,52.76693918,NA,0.547920434,"PERENNIAL","FORB","FORB",78,26.5098069330394,0.568187853903929,9.43011089590163,13.9249378205428,1.03287832305808,0.385547914105621,49.3004535796119,0.232063347438906,0.501792170349685,28.42,0.637875,9.064339995,13.34316615,1.22,0.385547914105621,52.76693918,0.232063347438906,0.547920434
"35","konzadrt.us","ARTEMISIA LUDOVICIANA",-1,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",86,19.3323620402015,0.149137484250483,11.5437860670217,27.4974498612859,0.204640658063718,0.678455617772081,12.6947818411497,0.206289851113279,0.24356155167594,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"36","kernnu.ca","ARTEMISIA LUDOVICIANA",1.25,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",87,19.3335362271483,0.148426683671654,11.5380585191652,27.3628598944083,0.205385383185655,0.679308802449005,12.2970953386862,0.20628746305222,0.243281950441744,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"37","cedarsav.us","ARTEMISIA LUDOVICIANA",-1.4,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",88,19.3506175998691,0.148950447295278,11.5303859108888,27.478165215213,0.205573505352237,0.678994916032255,12.455556973257,0.206674390620013,0.243443887193258,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"38","brookdale.ca","ARTEMISIA LUDOVICIANA",3.533333333,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",89,19.3534288990296,0.148763942651519,11.5527461000149,27.4489654984131,0.20574508931766,0.679548567108639,12.2652578558833,0.207493055547078,0.244063903888457,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"39","kernb.ca","ARTEMISIA LUDOVICIANA",-9.5,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099,"PERENNIAL","FORB","FORB",90,19.3366465804301,0.148886365838493,11.5259674080816,27.4563296082314,0.204933230289402,0.677912117590972,12.4026581528365,0.205398047324177,0.243717689516525,19.24454545,0.146666667,11.625,27.64,0.2032,0.679725,11.98698158,0.20378902,0.24225099
"40","elvadrt.ee","ARTEMISIA VULGARIS",-2,44.63333333,1.439387862,NA,21.44697757,NA,0.241066667,270.1683965,0.103788328,0.373838899,"PERENNIAL","FORB","FORB",95,38.169675695487,1.30778948410634,13.0814947324216,21.8943418613477,0.293038779211352,0.256023471001649,238.809212403814,0.107581582443494,0.357587789496914,44.63333333,1.439387862,13.0814947324216,21.44697757,0.293038779211352,0.241066667,270.1683965,0.103788328,0.373838899
"41","cedartrait.us","ASCLEPIAS TUBEROSA",-2,26.19666667,0.4575,19.260113,25.51287911,0.4064,0.5,36.66666667,0.22,0.53,"PERENNIAL","FORB","FORB",96,26.5616409874082,0.445875616629158,17.4465541945823,23.8947183807082,0.467336178566572,0.47563121540158,38.1858726211143,0.220625198701449,0.552336981901356,26.19666667,0.4575,19.260113,25.51287911,0.4064,0.5,36.66666667,0.22,0.53
"42","konzadrt.us","ASCLEPIAS VIRIDIS",1.966666667,30.71,0.456,NA,11.45383188,NA,0.36446,41.57111916,0.320747,0.511032351,"PERENNIAL","FORB","FORB",97,29.5769501380491,0.458277067534449,16.4761272438809,12.8709785597076,0.488999743279273,0.364034585286677,40.7822198792458,0.30314342573841,0.536815741316709,30.71,0.456,16.4761272438809,11.45383188,0.488999743279273,0.36446,41.57111916,0.320747,0.511032351
"43","allmendb.ch","ASPERULA CYNANCHICA",0,15,0.284375,NA,27.91666667,0.93,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",98,15.0814850601476,0.291893884211376,11.5305202384074,26.4513745374437,0.879118820537605,0.206776563423215,103.183426718443,0.220450317317265,0.616918693106353,15,0.284375,11.5305202384074,27.91666667,0.93,0.206776563423215,103.183426718443,0.220450317317265,0.616918693106353
"44","allmendo.ch","ASPERULA CYNANCHICA",0.958333333,15,0.284375,NA,27.91666667,0.93,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",99,15.0869199943481,0.294014057984535,11.5263568129177,26.5517348144914,0.88029281389564,0.206732550896858,103.522943703189,0.218447220645542,0.616534696817917,15,0.284375,11.5263568129177,27.91666667,0.93,0.206732550896858,103.522943703189,0.218447220645542,0.616534696817917
"45","falls.au","ASPERULA GUNNII",-0.5,11.66072727,0.316,NA,21.01661896,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",100,12.4816990161077,0.308189169648174,11.2206338006723,21.5905211224729,0.717192510092135,0.206806459625977,100.059267497589,0.233040913038577,0.605405772077011,11.66072727,0.316,11.2206338006723,21.01661896,0.717192510092135,0.206806459625977,100.059267497589,0.233040913038577,0.605405772077011
"46","kiskun.hu","BASSIA LANIFLORA",0.83,NA,0.25,NA,7.806666667,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",112,24.7222572706471,0.319953921937311,9.91057556136187,9.49376754745324,0.66049235071733,0.248908562111765,24.6355491940519,0.40406230391236,0.239953187140884,24.7222572706471,0.25,9.91057556136187,7.806666667,0.66049235071733,0.248908562111765,24.6355491940519,0.40406230391236,0.239953187140884
"47","jilpanger.au","BLENNOSPORA DRUMMONDII",0,NA,0.072126038,NA,18.69517424,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",113,18.9641053499998,0.145401105083667,9.48905791781739,19.7601323360357,0.421327155603156,0.409993098936821,85.6457641259972,0.174042341145368,0.401034132640288,18.9641053499998,0.072126038,9.48905791781739,18.69517424,0.421327155603156,0.409993098936821,85.6457641259972,0.174042341145368,0.401034132640288
"48","jilpanger.au","BRACHYSCOME PERPUSILLA",-0.4,NA,0.082953562,NA,39.64922689,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",127,19.7749618686477,0.135720839516296,9.70746229834584,27.7099346338764,0.394005083601783,0.412834018143551,99.9352196656378,0.15650355841836,0.399880384754593,19.7749618686477,0.082953562,9.70746229834584,39.64922689,0.394005083601783,0.412834018143551,99.9352196656378,0.15650355841836,0.399880384754593
"49","cobar.au","BULBINE BULBOSA",0,NA,0.4,NA,33.38,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",157,23.1577636109632,0.360068676572335,14.469918940859,43.0835400172223,0.506405866585554,0.318124246054939,45.6022440301756,0.17047400233517,0.357686379648534,23.1577636109632,0.4,14.469918940859,33.38,0.506405866585554,0.318124246054939,45.6022440301756,0.17047400233517,0.357686379648534
"50","ethadn.au","CALANDRINIA BALONENSIS",-5.3,NA,0.275,NA,7.11,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",160,21.644720351465,0.148301076606992,6.6878017789162,14.1972974897965,0.231317328050622,0.311436208500951,189.545047062433,0.0579519636042284,0.218393625282522,21.644720351465,0.275,6.6878017789162,7.11,0.231317328050622,0.311436208500951,189.545047062433,0.0579519636042284,0.218393625282522
"51","capmcd.us","CALANDRINIA CILIATA",0,21.1,0.0254,NA,26.31594056,NA,0.3,212.5,0.0417,0.192159626,"ANNUAL","FORB","FORB",161,21.9211493839519,0.0372800238889415,6.42174784035499,23.5553609498159,0.175828745282487,0.32061168154376,237.452054477399,0.047311808342962,0.21497532002819,21.1,0.0254,6.42174784035499,26.31594056,0.175828745282487,0.3,212.5,0.0417,0.192159626
"52","credoj.au","CALOTIS HISPIDULA",0,NA,0.103333333,NA,11.50591422,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",166,17.7592950504995,0.140576476361071,9.12003903212911,13.2926385718129,0.44694325707484,0.40787733585537,74.0556608163501,0.200744807864272,0.399528293393433,17.7592950504995,0.103333333,9.12003903212911,11.50591422,0.44694325707484,0.40787733585537,74.0556608163501,0.200744807864272,0.399528293393433
"53","quilpie.au","CALOTIS HISPIDULA",0.5,NA,0.103333333,NA,11.50591422,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",167,17.7403711435531,0.144755039485555,9.1070967552831,13.249645325467,0.452039102877794,0.407369695547602,73.8394217462641,0.199698311595355,0.399306179537882,17.7403711435531,0.103333333,9.1070967552831,11.50591422,0.452039102877794,0.407369695547602,73.8394217462641,0.199698311595355,0.399306179537882
"54","cobar.au","CALOTIS LAPPULACEA",0.666666667,NA,0.5,NA,15.76,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",168,18.6202926281461,0.326008223527076,9.59073705298362,15.2991484526878,0.470735123999909,0.396752810119548,80.8524693177096,0.179233237739638,0.379862097110364,18.6202926281461,0.5,9.59073705298362,15.76,0.470735123999909,0.396752810119548,80.8524693177096,0.179233237739638,0.379862097110364
"55","milparinka.au","CALOTIS PORPHYROGLOSSA",1,NA,0.33325,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",169,18.6048026369,0.332778643870275,9.53847847995802,14.8080808569787,0.471472522645559,0.394942683917656,80.3539604713875,0.180787000692935,0.380429436221309,18.6048026369,0.33325,9.53847847995802,14.8080808569787,0.471472522645559,0.394942683917656,80.3539604713875,0.180787000692935,0.380429436221309
"56","spvdrt.ar","CARDIONEMA RAMOSISSIMUM",0.666666667,NA,NA,NA,9.801,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",173,23.1293092458063,0.199276856639584,11.6825525448589,9.83409338896361,0.278042184017165,0.190801387155751,82.4424250934878,0.322273738721923,0.252651070298696,23.1293092458063,0.199276856639584,11.6825525448589,9.801,0.278042184017165,0.190801387155751,82.4424250934878,0.322273738721923,0.252651070298696
"57","marcdrt.ar","CARDUUS ACANTHOIDES",1,17.22267499,1.075,NA,18.83333333,1.79,NA,NA,NA,NA,"ANNUAL","FORB","FORB",174,16.0689021613921,0.988171272146894,9.9145942538762,20.9460935656439,1.25515262382135,0.445218163551457,176.302734094139,0.0416382698652018,0.353018971151269,17.22267499,1.075,9.9145942538762,18.83333333,1.79,0.445218163551457,176.302734094139,0.0416382698652018,0.353018971151269
"58","baddrt.de","CARDUUS CRISPUS",-0.5,NA,1.4625,NA,23.6,NA,NA,NA,NA,NA,"BIENNIAL","FORB","FORB",175,14.0703518082294,0.979428835447294,9.9828246197487,24.0074256468095,0.96266276186558,0.454621273142835,194.218270078393,0.0397381698838,0.346317894163229,14.0703518082294,1.4625,9.9828246197487,23.6,0.96266276186558,0.454621273142835,194.218270078393,0.0397381698838,0.346317894163229
"59","kernb.ca","CARDUUS NUTANS",0.75,33,1.15,NA,12.355,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",176,23.6900818054695,1.05877108030756,10.1276087698019,17.8334957635659,0.97291821312986,0.412665808994379,175.813387882894,0.0427357582080167,0.339068902331749,33,1.15,10.1276087698019,12.355,0.97291821312986,0.412665808994379,175.813387882894,0.0427357582080167,0.339068902331749
"60","scruzl.us","CARDUUS PYCNOCEPHALUS",11.58399878,8.2,0.622333333,NA,38,NA,NA,NA,0.023256534,0.34,"ANNUAL","FORB","FORB",177,8.68222120647085,0.615813744605551,9.51145875975613,36.7633446938932,0.884339876285045,0.525238865756216,279.794149152403,0.0248578144395396,0.341258013521807,8.2,0.622333333,9.51145875975613,38,0.884339876285045,0.525238865756216,279.794149152403,0.023256534,0.34
"61","scruzm.us","CARDUUS PYCNOCEPHALUS",-0.75648387,8.2,0.622333333,NA,38,NA,NA,NA,0.023256534,0.34,"ANNUAL","FORB","FORB",178,8.55369767658001,0.616189778785586,9.47316372289948,36.1249487494208,0.886962020549634,0.52524006157934,280.874258352598,0.0249932863835371,0.34147326423774,8.2,0.622333333,9.47316372289948,38,0.886962020549634,0.52524006157934,280.874258352598,0.023256534,0.34
"62","scruzh.us","CARDUUS PYCNOCEPHALUS",30.5358948,8.2,0.622333333,NA,38,NA,NA,NA,0.023256534,0.34,"ANNUAL","FORB","FORB",179,8.69437933007883,0.614924505881095,9.52413239368406,36.9816259258278,0.884039577740882,0.52512467719213,281.187830867008,0.0248796579517493,0.341813994547757,8.2,0.622333333,9.52413239368406,38,0.884039577740882,0.52512467719213,281.187830867008,0.023256534,0.34
