"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6635	0.4697	0.7922	0.0967	0.6927	0.6265	0.7376	0.6754	1.6561
0.6221	0.0956	0.8157	0.3966	0.6796	0.6239	0.8117	0.7087	1.6515
0.0943	0.6566	0.6998	0.1031	0.0985	0.5839	0.1029	0.6309	0.0987
0.5895	0.0956	0.7384	0.6306	0.6932	0.6683	0.6993	0.7766	0.6865
0.6002	0.6917	0.7003	0.6145	0.1002	0.6335	0.6787	0.7085	0.68
4.3151	0.0967	0.1011	0.0945	0.0981	3.8637	2.0539	3.5165	5.6804
0.0971	0.0984	0.0971	0.0922	0.0952	0.0988	0.096	0.3666	0.0994
0.1002	0.0963	0.099	0.0969	0.3972	0.0999	0.0939	0.0931	0.0937
0.0967	0.3564	0.0943	0.0965	0.0952	0.0947	0.0958	0.0918	0.089
0.0947	0.0903	0.1	0.0933	0.0979	0.3352	0.0913	0.0972	0.095
0.0917	0.0985	0.1017	0.0992	0.0919	0.3682	0.104	0.0974	0.0894
0.0958	0.0953	0.3995	0.0974	0.0891	0.0944	0.0979	0.0932	0.0958
0.094	0.0933	0.1037	0.0973	0.3888	0.0917	0.0968	0.097	0.1013
0.0954	0.0981	0.1	0.0916	0.098	0.335	0.0997	0.1042	0.0973
0.1017	0.3362	0.1005	0.0994	0.1001	0.0936	0.0938	0.0968	0.0977
0.3728	0.0998	0.0908	0.0951	0.1	0.0925	0.1001	0.0995	0.094
0.5316	0.4967	0.7182	0.0982	0.6986	0.469	0.0992	0.1025	0.0969
0.0942	0.0985	0.6184	0.0915	0.6694	0.0987	0.0942	0.3639	0.0979
0.091	0.0997	0.6785	0.1001	0.7287	0.0938	0.092	0.099	0.3705
0.0978	0.6624	0.668	0.6238	0.6726	0.6341	0.7341	0.7323	0.7332
0.6399	0.0944	0.7504	0.6775	0.659	0.6832	0.7324	0.7954	0.7121
0.6102	0.0959	0.7859	0.6761	0.6181	0.7137	0.7774	0.7963	0.7268
0.0956	0.0953	0.0948	0.0922	0.0989	0.5509	0.1017	0.5971	0.6365
0.0933	0.5022	0.1009	0.0963	0.0931	0.0994	0.5608	0.5289	0.0929
0.0968	0.0994	0.5404	0.0959	0.0951	0.093	0.0982	0.1022	0.0984
0.0956	0.54	0.5627	0.0977	0.0984	0.5044	0.5532	0.539	0.0974
0.5673	0.0979	0.6035	0.5461	0.5414	0.5147	0.5917	0.5654	0.5817
0.6074	0.1014	0.6082	0.0973	0.6139	0.5354	0.614	0.6085	0.5769
0.0977	0.0947	0.0957	0.1002	0.1007	0.3871	0.0994	0.0957	0.5427
0.4253	0.0943	0.0884	0.095	0.1001	0.1036	0.0983	0.095	0.5276
0.0964	0.1014	0.0955	0.0957	0.0971	0.097	0.3619	0.1016	0.5456
0.5037	0.1039	0.0934	0.0932	0.0921	0.0908	0.0911	0.0978	0.0956
0.5085	0.097	0.0971	0.0927	0.0961	0.0925	0.091	0.0938	0.0975
0.6031	0.0947	0.6942	0.1017	0.0975	0.1039	0.1024	0.6493	0.6124
0.0963	0.0953	0.7879	0.6441	0.7086	0.6696	0.692	0.7059	0.7173
0.5967	0.1017	0.7773	0.0988	0.7041	0.6745	0.6871	0.7012	0.7124
6.4302	6.2246	5.9413	0.0947	0.1046	3.1308	0.0992	3.4069	2.7906
0.0929	0.5777	3.0229	0.0949	0.1037	0.0936	2.2016	1.9574	0.6589
