"leafN.mg.g"	"height.m"	"rootN.mg.g"	"SLA_m2.kg"	"root.depth_m"	"rootDiam.mm"	"SRL.groot.cahill.merge"	"RTD.groot.cahill.merge"	"RMF.g.g"
0.6233	0.6385	0.7637	0.0962	0.7961	0.6117	0.735	0.6877	1.9887
0.5978	0.6611	0.7394	0.0949	0.7887	0.6259	0.763	0.7139	2.0404
0.0959	0.0973	0.6958	0.6048	0.0967	0.6195	0.0977	0.6441	0.0961
0.6793	0.6335	0.719	0.1002	0.6815	0.6258	0.6978	0.6692	0.6319
0.6907	0.6885	0.6485	0.6329	0.1008	0.7172	0.7108	0.6709	0.7237
2.4208	0.0999	0.0958	0.099	0.0938	4.3732	2.2653	3.2432	4.1935
0.0989	0.0928	0.0955	0.097	0.0938	0.1006	0.0912	0.3669	0.1004
0.1007	0.0923	0.0967	0.0952	0.1026	0.0988	0.3569	0.1045	0.1046
0.0931	0.1006	0.0945	0.0954	0.1017	0.0963	0.3646	0.0968	0.1002
0.0982	0.0941	0.0999	0.094	0.0981	0.0921	0.0949	0.0963	0.3698
0.1014	0.0982	0.0968	0.0891	0.3858	0.0997	0.0882	0.095	0.0938
0.0984	0.0992	0.0969	0.0944	0.0972	0.0978	0.0979	0.3482	0.0943
0.0946	0.0997	0.0916	0.3527	0.099	0.0989	0.0981	0.09	0.0955
0.1019	0.0901	0.3652	0.0949	0.096	0.0926	0.0998	0.0926	0.0952
0.0956	0.3894	0.0945	0.0955	0.0978	0.0965	0.0953	0.0893	0.0984
0.0885	0.099	0.0947	0.0985	0.0982	0.0922	0.344	0.0972	0.0917
0.5167	0.5529	0.7339	0.5052	0.6547	0.0985	0.0975	0.0959	0.0939
0.0965	0.4455	0.7397	0.1009	0.6331	0.0985	0.0964	0.1029	0.0994
0.1006	0.1027	0.6911	0.0961	0.6326	0.0995	0.3566	0.098	0.0955
0.1016	0.6914	0.6904	0.5754	0.6896	0.6599	0.7073	0.6508	0.7181
0.6386	0.1021	0.6815	0.4845	0.7648	0.6389	0.6876	0.6604	0.674
0.6363	0.378	0.6794	0.1004	0.7364	0.6593	0.7216	0.6734	0.694
0.0948	0.5793	0.1005	0.095	0.0942	0.5675	0.0984	0.5971	0.1022
0.0945	0.0918	0.5474	0.1016	0.1015	0.0971	0.5384	0.5304	0.0975
0.1004	0.1007	0.0948	0.1022	0.1031	0.4786	0.093	0.0993	0.0993
0.0987	0.5503	0.597	0.0925	0.098	0.5045	0.5712	0.5569	0.1009
0.545	0.5281	0.5501	0.098	0.5926	0.5108	0.571	0.5375	0.6065
0.1028	0.5413	0.5614	0.097	0.5757	0.5105	0.6438	0.5698	0.5136
0.0977	0.0943	0.0958	0.0922	0.5058	0.0962	0.0916	0.0962	0.5087
0.0967	0.0918	0.0963	0.0995	0.4919	0.0945	0.0946	0.0926	0.526
0.0983	0.0937	0.0985	0.3415	0.0938	0.0935	0.0938	0.099	0.5161
0.0938	0.1005	0.0998	0.3537	0.0957	0.0968	0.0914	0.0977	0.0989
0.0975	0.0974	0.0994	0.0963	0.0944	0.1049	0.0968	0.0964	0.3896
0.6307	0.0991	0.6684	0.1027	0.6985	0.0956	0.0991	0.6123	0.0929
0.0958	0.6695	0.7618	0.1031	0.6897	0.6391	0.6767	0.6617	0.704
0.7263	0.0922	0.655	0.1014	0.7342	0.6412	0.6877	0.749	0.6766
3.2488	0.0941	2.3135	0.0995	2.1918	2.0666	0.092	4.971	2.8716
0.0989	0.0963	2.5305	0.5714	0.0965	0.103	3.5439	4.1125	2.7052
0.5256	0.102	2.5272	0.1001	0.0976	0.5941	3.6318	4.0115	2.7392
0.0977	0.0959	0.6466	0.1016	0.6699	0.0971	0.0984	0.1057	1.1284
0.6195	0.6591	0.7501	0.0944	0.7444	0.5879	0.7057	0.658	0.6809
0.1024	0.0906	0.5437	0.0966	0.0968	0.088	0.0952	0.0907	0.5504
0.1009	0.093	0.6182	0.0956	0.4174	0.4897	0.6169	0.6235	0.6023
0.096	0.3991	0.6102	0.0979	0.096	0.4935	0.6275	0.6288	0.6098
0.0982	0.0984	0.5452	0.0986	0.5536	0.5111	0.5757	0.5655	0.0899
0.098	0.0989	0.1015	0.0921	0.4139	0.097	0.0997	0.0957	0.5585
0.3685	0.1009	0.1032	0.0986	0.0972	0.0931	0.0996	0.0962	0.5153
0.5242	0.0948	0.5583	0.0958	0.5732	0.4942	0.569	0.5575	0.5807
0.1012	0.3586	0.1022	0.0934	0.0939	0.0954	0.0986	0.0937	0.1025
0.0958	0.0882	0.0995	0.0986	0.3997	0.0912	0.0915	0.0978	0.0979
0.0945	0.1007	0.7709	0.0912	0.0995	1.0646	0.6643	1.5731	1.3653
0.1004	0.3627	0.0995	0.0994	0.0983	0.0975	0.0961	0.0971	0.098
0.0969	0.0957	0.0944	0.0987	0.0903	0.098	0.0936	0.1	0.378
0.098	0.0935	0.1024	0.3586	0.0983	0.0945	0.0941	0.0897	0.1007
0.1044	0.0939	0.0948	0.0937	0.4137	0.0941	0.096	0.0931	0.0925
0.0949	0.0984	0.3895	0.0904	0.0982	0.0973	0.1032	0.0938	0.0991
0.1	0.0975	0.0951	0.0984	0.1005	1.045	0.1	1.5154	1.2444
0.0945	0.0965	0.0946	0.1004	0.0951	1.0796	0.09	1.4933	1.2481
0.1031	0.1049	0.0978	0.0964	0.6857	0.6317	0.0953	0.1004	0.0983
0.0941	0.0967	0.1013	0.0949	0.0964	0.0989	0.3473	0.0914	0.0921
0.1022	0.0893	0.1005	0.0904	0.4023	0.1013	0.0955	0.0894	0.0961
0.0987	0.0911	0.0968	0.0966	0.0913	0.0951	0.0984	0.0968	0.3721
0.0967	0.0989	0.3772	0.0969	0.0986	0.0974	0.0951	0.09	0.0942
0.0946	0.0987	0.0995	0.0958	0.0939	0.098	0.3524	0.0987	0.0983
0.0914	0.1062	0.1009	0.0975	0.0985	0.0929	0.5928	0.0952	0.0939
0.674	0.6387	0.7457	0.0999	0.1012	0.6409	0.71	0.6187	0.0986
0.6971	0.0895	2.1735	0.6571	1.9651	3.1024	2.1115	3.0155	3.0652
0.1003	0.105	0.0994	0.0961	0.1	0.5875	0.0936	0.0945	0.0994
0.541	0.5509	0.637	0.0978	0.5916	0.5308	0.5936	0.5583	0.5784
0.0978	0.55	0.1033	0.0983	0.583	0.092	0.5581	0.5776	0.5619
0.0957	0.0978	0.6245	0.5014	0.5836	0.4936	0.5841	0.5695	0.5763
0.0945	0.0951	0.0974	0.0899	0.0983	0.0915	0.0985	0.3671	0.0984
0.096	0.0914	0.0967	0.1026	0.0936	0.0986	0.3649	0.0992	0.0969
0.5224	0.1034	0.5806	0.5316	0.0937	0.5355	0.598	0.593	0.5581
0.0931	0.0961	2.7986	0.0991	0.1003	0.1022	3.6055	4.6687	3.4683
0.0936	0.1013	0.1008	0.0969	0.1014	0.0906	0.5871	0.1013	0.0995
0.51	0.0948	0.5722	0.5087	0.1027	0.4999	0.5823	0.5705	0.5353
0.1004	0.0998	0.0946	0.1037	0.098	0.5083	0.1019	0.5338	0.5714
0.0979	0.5576	0.5526	0.0969	0.0855	0.0912	0.0932	0.1001	0.5375
0.3799	0.0896	0.0962	0.0982	0.0994	0.0963	0.0932	0.0949	0.4978
0.0955	0.0986	0.095	0.0981	0.0915	0.0958	0.3519	0.0986	0.539
0.0955	0.0966	0.0934	0.0932	0.0988	0.0987	0.3414	0.0975	0.512
0.0973	0.0949	0.0974	0.3162	0.094	0.0919	0.0947	0.0977	0.5158
0.0961	0.091	0.0978	0.095	0.415	0.0917	0.0891	0.0992	0.5209
0.095	0.39	0.0979	0.1031	0.102	0.0917	0.0961	0.0968	0.5135
0.0992	0.0958	0.3873	0.0968	0.0953	0.0993	0.1016	0.1012	0.0975
0.0952	0.0923	0.0936	0.347	0.105	0.0936	0.0955	0.0918	0.093
0.0989	0.0918	0.0951	0.096	0.0976	0.0927	0.3564	0.1005	0.0945
0.0946	0.0972	0.0943	0.0969	0.0956	0.0998	0.0922	0.0977	0.3895
0.0941	0.09	0.1042	0.0961	0.0995	0.3589	0.0896	0.0892	0.0976
0.5546	0.4777	0.5508	0.5479	0.0973	0.5431	0.6089	0.5871	0.5514
0.097	0.0939	0.554	0.0927	0.0987	0.3698	0.0933	0.5129	0.0961
0.3756	0.0954	0.5405	0.0942	0.0964	0.0955	0.0922	0.5146	0.0969
0.4032	0.0907	0.5339	0.0954	0.0973	0.0977	0.0923	0.5157	0.0948
0.4949	0.0993	0.586	0.0962	0.5268	0.0959	0.096	0.097	0.0951
0.0995	0.0955	0.0965	0.0909	1.7277	0.0894	0.1035	0.0938	0.1007
0.1006	0.0991	0.6158	0.0957	1.7705	0.0987	0.0975	0.0929	0.538
0.097	0.0926	0.5835	0.4186	0.0942	0.6395	0.6653	0.7821	0.6992
0.0989	0.3846	0.621	0.1028	0.0962	0.6608	0.6848	0.7707	0.7089
0.1019	0.1028	0.6814	0.5218	0.5724	0.6321	0.7272	0.7745	0.5983
0.6618	0.0986	1.9857	0.094	2.1581	2.4395	2.4834	3.0199	2.2793
0.651	0.7011	0.6584	0.1017	0.5373	0.6058	0.6736	0.7482	0.6616
0.6641	0.6628	0.6624	0.3782	0.1037	0.6411	0.7025	0.7371	0.6521
0.6762	0.6575	0.6629	0.1012	0.6689	0.1005	0.6373	0.654	0.7195
0.687	0.6785	0.6903	0.0986	0.6886	0.503	0.6897	0.6577	0.6962
0.3807	0.0996	0.7261	0.0961	0.1007	0.0944	0.6225	0.0998	0.0987
0.0995	0.3772	0.7255	0.0967	0.0958	0.0942	0.6344	0.0974	0.0979
